symbol,time,open,high,low,close,volume,value,source_index
MSN,2025-04-08,55.1,56.8,54.0,54.0,5452200,-526535.0,20
MSN,2025-04-09,50.3,52.9,50.3,50.3,13474100,385621.0,20
MSN,2025-04-10,53.8,53.8,53.8,53.8,491600,-655020.0,20
MSN,2025-04-11,55.4,57.5,53.1,57.1,14118700,758561.0,20
MSN,2025-04-14,57.7,60.3,56.9,60.0,7927500,-319404.0,20
MSN,2025-04-15,59.0,60.9,58.1,58.5,6076700,-105913.0,20
MSN,2025-04-16,58.3,58.8,56.4,56.4,6391100,6919.0,20
MSN,2025-04-17,55.0,57.6,55.0,57.3,4980400,-83912.0,20
MSN,2025-04-18,57.9,59.0,57.9,58.0,3630300,-70715.0,20
MSN,2025-04-21,58.0,58.5,56.9,58.1,3787400,6213.0,20
MSN,2025-04-22,57.5,59.1,54.1,58.7,9268700,305805.0,20
MSN,2025-04-23,59.7,59.9,58.9,59.6,5295500,-209477.0,20
MSN,2025-04-24,60.0,60.0,58.3,59.9,4948200,-21468.0,20
MSN,2025-04-25,60.0,62.0,59.9,62.0,10545400,350097.0,20
MSN,2025-04-28,62.4,62.5,61.0,62.5,4247600,-380593.0,20
MSN,2025-04-29,61.8,62.5,61.8,62.5,3854100,-22875.0,20
MSN,2025-05-05,62.7,62.8,61.6,62.5,2950500,-56263.56,20
MSN,2025-05-06,62.4,62.4,61.8,62.0,3955400,62179.01999999999,20
MSN,2025-05-07,61.6,61.8,60.9,60.9,3353100,-40239.98999999999,20
MSN,2025-05-08,61.0,63.0,60.7,63.0,4439500,69799.31000000003,20
MSN,2025-05-09,63.0,63.0,62.2,62.8,3321700,-66883.51000000004,20
MSN,2025-05-12,62.8,63.3,62.0,62.0,3820500,30459.23000000001,20
MSN,2025-05-13,62.4,63.2,62.1,62.1,4735700,57046.119999999995,20
MSN,2025-05-14,62.3,63.7,62.2,62.3,5676400,61193.44,20
MSN,2025-05-15,62.6,63.5,62.4,62.8,5773200,5661.640000000014,20
MSN,2025-05-16,62.6,63.0,61.7,62.5,5901500,4766.580000000016,20
MSN,2025-05-19,62.4,62.4,61.4,62.0,6012400,3696.899999999965,20
MSN,2025-05-20,62.0,63.1,61.5,62.7,5378500,-34742.0,20
MSN,2025-05-21,63.1,64.3,63.1,63.6,8645400,213836.72000000003,20
MSN,2025-05-22,63.6,64.6,63.2,64.0,7955100,-40737.91000000003,20
MSN,2025-05-23,64.0,64.3,62.7,63.2,4290900,-238157.99,20
MSN,2025-05-26,63.2,63.8,61.5,63.8,4405400,4259.909999999974,20
MSN,2025-05-27,63.9,64.8,63.5,64.0,4747700,28929.070000000007,20
MSN,2025-05-28,64.1,64.5,63.5,63.9,4017900,-47543.59999999998,20
MSN,2025-05-29,64.1,64.2,62.9,63.4,3507500,-34811.48999999999,20
MSN,2025-05-30,63.0,63.1,62.0,62.0,4024000,29118.319999999978,20
MSN,2025-06-02,62.0,62.5,61.7,62.1,2287700,-109253.26999999999,20
MSN,2025-06-03,62.3,63.6,62.3,63.3,4281300,128203.34999999998,20
MSN,2025-06-04,63.5,64.4,63.0,64.1,6891000,170477.32,20
MSN,2025-06-05,64.4,65.8,63.9,65.8,11745400,324965.52,20
MSN,2025-06-06,65.9,66.4,64.7,65.0,4122600,-496926.66000000003,20
MSN,2025-06-09,65.0,65.0,63.5,64.1,5031500,54030.52000000002,20
MSN,2025-06-10,64.5,65.5,64.1,64.8,5622000,41709.54000000004,20
