symbol,time,open,high,low,close,volume,value,source_index
VPB,2025-04-16,16.4,16.55,16.26,16.35,13826737,-101212.0,23
VPB,2025-04-17,16.35,16.35,15.92,16.11,21621462,124887.0,23
VPB,2025-04-18,16.21,16.79,16.21,16.5,16485170,-77760.0,23
VPB,2025-04-21,16.45,16.6,16.26,16.26,12085528,-76517.0,23
VPB,2025-04-22,16.16,16.35,15.14,16.16,30680838,288150.0,23
VPB,2025-04-23,16.55,16.55,16.26,16.26,10958346,-306709.0,23
VPB,2025-04-24,16.35,16.5,16.21,16.21,12825015,30885.0,23
VPB,2025-04-25,16.26,16.31,16.01,16.06,24812094,195618.0,23
VPB,2025-04-28,16.26,16.26,16.06,16.11,9941576,-246458.0,23
VPB,2025-04-29,16.16,16.26,16.06,16.11,14258755,71550.0,23
VPB,2025-05-05,16.26,16.31,16.06,16.16,7596393,-110256.81,23
VPB,2025-05-06,16.26,16.74,16.21,16.45,25322481,305010.495,23
VPB,2025-05-07,16.5,16.55,16.35,16.55,10239675,-257790.69,23
VPB,2025-05-08,16.6,16.74,16.5,16.55,15417342,89705.92499999999,23
VPB,2025-05-09,16.65,16.79,16.45,16.55,17698895,38966.17999999999,23
VPB,2025-05-12,16.65,16.99,16.5,16.89,36537005,326900.19000000006,23
VPB,2025-05-13,17.18,17.23,16.99,17.23,27758850,-140102.61000000004,23
VPB,2025-05-14,17.33,18.4,17.28,18.4,95597129,1267228.31,23
VPB,2025-05-15,18.65,18.8,18.25,18.55,55088144,-736718.355,23
VPB,2025-05-16,18.35,18.7,18.05,18.05,37991194,-324737.68000000005,23
VPB,2025-05-19,18.0,18.85,17.8,18.2,64660215,499247.77000000014,23
VPB,2025-05-20,18.2,18.55,18.15,18.2,27844769,-682841.1700000002,23
VPB,2025-05-21,18.3,18.8,18.25,18.45,68316753,758105.1100000001,23
VPB,2025-05-22,18.5,18.7,18.2,18.3,40944806,-511618.29000000004,23
VPB,2025-05-23,18.25,18.35,18.1,18.1,14940728,-485662.29,23
VPB,2025-05-26,18.1,18.2,17.3,18.15,24591056,170085.02499999997,23
VPB,2025-05-27,18.15,18.3,18.05,18.1,22992680,-24397.03999999998,23
VPB,2025-05-28,18.2,18.3,18.0,18.0,13063100,-181047.005,23
VPB,2025-05-29,18.1,18.55,18.0,18.15,46408000,615853.435,23
VPB,2025-05-30,18.25,18.3,17.9,17.95,11859100,-638066.5,23
VPB,2025-06-02,17.95,18.15,17.8,18.0,13488800,27959.665000000008,23
VPB,2025-06-03,18.1,18.4,18.0,18.3,22863000,175574.81999999998,23
VPB,2025-06-04,18.3,18.55,18.2,18.25,41724400,349428.37,23
VPB,2025-06-05,18.2,18.4,18.05,18.1,12655700,-536462.065,23
VPB,2025-06-06,18.1,18.1,17.8,17.8,20106300,129855.05999999997,23
VPB,2025-06-09,17.75,17.9,17.65,17.85,14015700,-111382.65999999997,23
VPB,2025-06-10,17.9,18.2,17.85,17.95,20277000,116378.67499999999,23
VPB,2025-06-11,18.05,18.05,17.9,18.0,6795100,-243233.88,23
VPB,2025-06-12,18.05,18.3,18.05,18.2,21883000,275011.335,23
VPB,2025-06-13,18.05,18.4,17.9,18.15,29219800,133190.81,23
VPB,2025-06-16,18.15,18.8,18.15,18.8,71722500,802333.295,23
VPB,2025-06-17,18.9,19.0,18.6,18.8,35021100,-674514.26,23
VPB,2025-06-18,18.8,18.95,18.5,18.5,23610700,-217841.19500000007,23
VPB,2025-06-19,18.5,18.75,18.5,18.5,17971800,-106148.39999999997,23
VPB,2025-06-20,18.6,18.85,18.45,18.45,24901400,129711.375,23
VPB,2025-06-23,18.35,18.5,18.25,18.4,18209500,-129407.97500000003,23
VPB,2025-06-24,18.55,18.75,18.45,18.55,42718000,461455.51,23
VPB,2025-06-25,18.6,18.7,18.4,18.4,17177500,-478303.065,23
VPB,2025-06-26,18.5,18.55,18.35,18.35,10934900,-116287.09999999998,23
VPB,2025-06-27,18.5,18.75,18.45,18.5,21153100,191947.59999999998,23
VPB,2025-06-30,18.55,18.65,18.5,18.5,11547500,-179230.94499999998,23
VPB,2025-07-01,18.5,18.6,18.4,18.45,17060200,101528.66,23
VPB,2025-07-02,18.45,18.6,18.35,18.6,18377700,24197.344999999972,23
VPB,2025-07-03,18.55,18.85,18.5,18.65,47153200,541991.9450000001,23
VPB,2025-07-04,18.7,18.85,18.6,18.75,22180000,-467445.60500000004,23
VPB,2025-07-07,18.9,19.35,18.9,19.3,53672800,614039.45,23
VPB,2025-07-08,19.35,19.6,19.05,19.6,45382200,-152202.40000000002,23
VPB,2025-07-09,19.8,20.15,19.7,20.05,66441400,448568.82499999995,23
VPB,2025-07-10,20.15,20.25,19.9,20.15,36743400,-587521.715,23
VPB,2025-07-11,20.2,20.35,19.9,20.15,45180900,174966.08999999997,23
VPB,2025-07-14,20.25,21.2,20.2,21.0,63378600,408818.68000000017,23
VPB,2025-07-15,21.15,21.2,20.75,20.75,48779100,-298599.8450000001,23
VPB,2025-07-16,20.75,21.0,20.5,20.85,31463400,-368465.2100000001,23
VPB,2025-07-17,21.0,21.3,20.75,20.9,49437400,383670.775,23
VPB,2025-07-18,20.9,21.65,20.8,21.35,47947600,-22413.714999999967,23
VPB,2025-07-21,21.6,22.5,21.35,22.3,72588400,571345.73,23
VPB,2025-07-22,22.15,22.6,21.8,22.5,41725200,-657352.48,23
VPB,2025-07-23,22.8,23.6,22.5,23.35,73950900,781378.98,23
VPB,2025-07-24,23.9,23.9,23.15,23.5,47157800,-601433.69,23
VPB,2025-07-25,23.5,24.15,23.4,24.05,54483100,195253.33000000007,23
VPB,2025-07-28,24.35,25.15,24.0,25.1,57164800,111107.0149999999,23
VPB,2025-07-29,25.1,25.8,23.55,23.6,83065000,640891.75,23
VPB,2025-07-30,23.8,25.25,23.5,25.25,70974800,-317200.7050000001,23
VPB,2025-07-31,25.8,26.1,25.55,25.8,55195800,-311525.42999999993,23
VPB,2025-08-01,25.9,25.9,25.0,25.8,55593400,-11466.13500000001,23
VPB,2025-08-04,25.25,26.4,25.25,26.4,38227100,-432775.15,23
VPB,2025-08-05,26.65,27.65,25.6,26.5,71760200,953296.255,23
VPB,2025-08-06,26.55,27.1,26.3,27.1,28376400,-1174139.775,23
VPB,2025-08-07,27.85,28.95,27.4,28.95,62566800,999552.9800000001,23
VPB,2025-08-08,29.5,29.55,28.0,29.55,44921400,-459058.53500000015,23
VPB,2025-08-11,29.5,29.95,29.0,29.6,33778300,-303151.5249999999,23
VPB,2025-08-12,29.6,29.8,29.2,29.6,35529800,49021.54000000004,23
VPB,2025-08-13,29.3,29.55,28.0,28.8,43486100,203343.68999999994,23
VPB,2025-08-14,29.4,30.8,29.2,30.8,69328900,850503.8800000001,23
VPB,2025-08-15,32.8,32.8,30.9,31.1,64889700,-27404.575000000186,23
VPB,2025-08-18,32.05,32.55,31.6,32.0,46632900,-586240.885,23
VPB,2025-08-19,32.7,34.2,32.7,34.2,21644900,-755718.32,23
VPB,2025-08-20,35.6,36.55,33.7,36.55,75558800,1894902.9500000002,23
VPB,2025-08-21,37.0,38.9,36.7,38.65,51427900,-685587.935,23
VPB,2025-08-22,38.0,38.25,35.95,35.95,75347200,803238.3450000002,23
VPB,2025-08-25,35.95,36.0,33.45,33.5,67974200,-450657.98500000034,23
VPB,2025-08-26,33.05,34.35,32.75,34.3,47968700,-682478.0049999999,23
VPB,2025-08-27,34.5,34.7,32.5,33.3,57247900,295295.375,23
